,Fold n°1,Fold n°2,Fold n°3,Fold n°4,Fold n°5,Fold n°6,Fold n°7,Fold n°8,Fold n°9,Fold n°10,Fold n°11,Fold n°12,Fold n°13,Fold n°14,Fold n°15,Fold n°16,Fold n°17,Fold n°18,Fold n°19,Fold n°20,Fold n°21,Fold n°22,Fold n°23,Fold n°24,Fold n°25,Fold n°26,Fold n°27,Fold n°28,Fold n°29,Fold n°30,Fold n°31,Fold n°32,Fold n°33,Fold n°34,Fold n°35,Fold n°36,Fold n°37,Fold n°38,Fold n°39,Fold n°40,Fold n°41,Fold n°42,Fold n°43,Fold n°44,Fold n°45,Fold n°46,Fold n°47,Fold n°48,Fold n°49,Fold n°50
MDSCs_149Sm_CREB_GMCSF,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_149Sm_CREB_IFNa,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
MDSCs_149Sm_CREB_IL246,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
MDSCs_149Sm_CREB_LPS,0.0,0.03428696724841234,0.0,0.0,0.0,0.0,0.025342463592747867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500984034503903,0.0,0.0,0.0,0.0,0.02859108644034295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079657099708123,0.0,0.0,0.0
MDSCs_149Sm_CREB_unstim,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_150Nd_STAT5_GMCSF,-0.28178277207319496,-0.0,-0.0,-0.0,-0.40879295193452925,-0.0,-0.3130776358047575,-0.0,-0.09233705914855668,-0.10856520748510304,-0.0,-0.0,-0.12500082301272783,-0.34391134432088655,-0.0,-0.23130473253758943,-0.0,-0.0025656102118617415,-0.0,-0.267562411282963,-0.0,-0.006365005753066875,-0.2372324618252292,-0.0,-0.3533789380229226,-0.0,-0.0,-0.0,-0.1083615156381463,-0.0,-0.0,-0.2887042685166681,-0.022574692831063198,-0.0,-0.5830140834972741,-0.09934534568158493,-0.0,-0.0,-0.0,-0.5114720916446538,-0.0,-0.0,-0.3066209873016719,-0.02137781138339228,-0.0,-0.0,-0.1346740427406276,-0.0,-0.0,-0.2322541401473079
MDSCs_150Nd_STAT5_IFNa,0.0,0.004295652407719702,0.0,-0.0,-0.0,0.2999770646208234,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.09726490458884765,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.05581870944438488,0.0,0.0,0.0,-0.0,0.22193425696809718,-0.0,0.0,-0.0,-0.0,0.018810586418874918,0.0,0.0,-0.0,-0.0,0.08204892869890937,0.0,0.0,-0.0,-0.0
MDSCs_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
MDSCs_150Nd_STAT5_unstim,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_151Eu_p38_GMCSF,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
MDSCs_151Eu_p38_IFNa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_151Eu_p38_IL246,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_151Eu_p38_LPS,-0.0,0.18748688308865735,-0.0,-0.0,-0.0,0.13847082875437425,0.0,-0.0,-0.0,-0.08542626148001688,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06689087047823904,-0.0,-0.0,0.24638543903023455,-0.0,-0.0,-0.35463231326235195,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07899144718395434,-0.0,0.0,-0.0,-0.0,-0.40425350042216085,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.09816749282252718
MDSCs_151Eu_p38_unstim,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_153Eu_STAT1_IFNa,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.000502415351999225,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01063959481513663,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
MDSCs_153Eu_STAT1_unstim,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
MDSCs_154Sm_STAT3_GMCSF,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_154Sm_STAT3_IFNa,0.0,0.2520499536791179,0.0,-0.0,0.0,0.00828460655827806,0.18234915821827363,0.0,-0.0,0.0,0.0,0.08191398286591,0.15866425600802897,-0.0,0.0,0.016706382844193214,0.19318810979785048,0.0,-0.0,-0.0,0.0,0.15650165752128084,0.0,-0.0,0.0,0.0,0.26333807340624815,0.0,-0.0,0.0,0.13897021715725508,0.005105094890658355,0.0,-0.0,-0.0,0.0,0.02186472071137068,0.0,-0.0,0.0,0.6213627630817148,0.0,0.14624290766849382,-0.0,0.0,0.0,0.14569967006509002,0.0,-0.0,0.0
MDSCs_154Sm_STAT3_IL246,-1.319997499399054,-0.0,-0.6867767440910365,-0.7548810794804663,-0.49676798742313116,-1.0026139069884807,-0.29216096628099286,-0.5883673751373695,-0.7919539650548066,-0.64120599300544,-0.8200141938557521,-0.2593146436356606,-0.8187117128369736,-0.5682700932906184,-0.22857348472897604,-1.475866226872839,-0.1959352776521905,-0.46610394640383934,-0.6949839506470366,-0.4653570978434561,-1.2924776248339678,-0.35038584832263614,-0.7977510653068746,-0.7039820758396641,-0.3493742094753302,-0.8912781325189748,-0.0,-0.5758831078086306,-0.841064355672876,-0.42100803059102415,-0.7145573169256357,-0.7210276441808203,-0.7779776056137079,-0.5097980305105884,-0.733530787282847,-1.3391650094365137,-0.33398706456007005,-0.5448494838219228,-0.6188098021275019,-0.6101716677364746,-0.584386443178436,-0.5097046363904781,-0.6183877703272493,-0.7696968292967046,-0.449377700073386,-0.7617097259748022,-0.6723271270328562,-0.4115615442314193,-0.6437750491042978,-0.7447207870868684
MDSCs_154Sm_STAT3_unstim,-0.0,-0.0,0.0,0.22755904458283305,0.0,0.0,-0.0,-0.0,0.13418111114269093,0.0,-0.0,-0.0,-0.0,0.12337365500778742,0.0,0.0,-0.0,-0.0,0.3414699226994613,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.3125125792518117,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.5473633136579084,-0.0,-0.0,-0.0,0.0,0.5998481325576572,-0.0,-0.0,0.0,0.0,0.13877909292620375,-0.0
MDSCs_155Gd_S6_GMCSF,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
MDSCs_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_155Gd_S6_IL246,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
MDSCs_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279960936908176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025511751881040694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04626621352924715,0.0
MDSCs_155Gd_S6_unstim,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_156Gd_IkB_GMCSF,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
MDSCs_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
MDSCs_156Gd_IkB_IL246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_156Gd_IkB_LPS,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_156Gd_IkB_unstim,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
MDSCs_159Tb_MAPKAPK2_GMCSF,-1.247109766740146,-0.7616723116085481,-0.0,-0.20955524598038575,-0.0,-1.0701427728011035,-1.0866001456230254,-0.0,-0.4439638608044039,-0.0,-0.24836093515629248,-0.6329155482735888,-0.9243832207397615,-0.4859272950231832,-0.0,-1.3178905183945209,-0.6823208402791283,-0.26464455365942235,-0.0,-0.24694334081205477,-1.173130097156384,-0.8161058613236677,-0.9010522186706013,-0.14275119890877325,-0.5037464430070839,-0.2678724742705463,-0.7388030111520639,-0.056813499918542655,-0.5428716501344281,-0.0,-1.205186603889706,-0.6906469322208285,-0.7654512877220483,-0.0,-1.1645393487883695,-1.281710594716479,-0.18690106661331315,-0.6381480855760213,-0.0,-0.7400085819052973,-1.1088392010163581,-0.0,-1.0653660399059195,-0.0850508730446639,-0.0,-1.0939478807274716,-1.0313244729140392,-0.0,-0.0,-0.25811766686750054
MDSCs_159Tb_MAPKAPK2_IL246,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
MDSCs_159Tb_MAPKAPK2_LPS,0.0,0.15885193162114247,0.05695342744530146,0.2457717000193266,-0.0,0.056081739924646046,0.0,0.0,0.04007299162499214,0.0,-0.0,0.01862076608469379,0.280519655303854,0.0,0.014220852538282031,0.0,0.13678626672604322,0.10935479652697923,0.07868981345878588,0.0,0.0,0.5377753631906009,0.16003471783895312,0.16288696206534017,0.0,-0.0,0.0,0.43890208787439877,0.0,0.0,0.0,0.28884938200819676,0.4136128005283355,0.0,0.0,0.0,0.0,0.10468373440260093,0.5413192006219749,0.0,0.22498345909570788,0.0,0.11240998645652789,0.2587818473065999,0.0,0.0,0.2782127464397614,0.0,0.27134740410018715,-0.0
MDSCs_159Tb_MAPKAPK2_unstim,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_166Er_NFkB_GMCSF,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
MDSCs_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_166Er_NFkB_IL246,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
MDSCs_166Er_NFkB_LPS,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_166Er_NFkB_unstim,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_167Er_ERK_GMCSF,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_167Er_ERK_IL246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MDSCs_167Er_ERK_LPS,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
MDSCs_167Er_ERK_unstim,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
MDSCs_168Er_STAT6_IFNa,2.0813705345231206,2.044629367851029,1.8077369243638248,2.8986310212992557,1.2971200744988878,2.170462151922677,2.6615756306162734,1.7261673737815337,2.928460151046332,1.0850158138387398,1.1134487711537866,2.45348689725387,2.483013109399171,2.815922203613441,1.0748394583546532,1.8065757838481553,2.8191187969261975,2.405133556195007,1.8922437707645725,1.6165727457699859,1.5158170422410566,2.699378662669061,2.28975867711238,3.0530359115351122,2.5166445646364934,0.9704443055617478,2.4471012628231694,2.3838730625577575,2.68263002939923,0.8667079042534793,2.0349034973693563,2.3288514621887852,2.391977300535402,2.5635436607194606,2.6565904207788207,1.7715795338492233,1.733733659623081,2.5777424131966207,2.3256707266316616,2.7076321766259857,2.481461018684595,1.151528004726275,2.8125192267698433,2.919339621376677,0.7141934364781258,2.1036821570018667,2.5599738836685075,1.4736523133895119,2.7807743093700905,1.2286173381358323
MDSCs_168Er_STAT6_IL246,2.069198440115465,1.409055788954301,1.7437468527920803,1.9716946219070066,1.455532548786566,2.137455050597241,1.9787551058434363,1.6706714776021472,1.8225360522152203,1.188950419134418,1.415740866007304,1.9646422974929427,1.5989978165434329,1.9526476522576057,1.436667455233887,1.793148435926924,2.185766963873185,1.9073168103477889,1.2068492237899975,1.967703023739884,2.250510122569786,1.840507333456188,1.9690322912451272,1.9924921335526171,1.5892954070442329,1.579341515931886,1.6720090617810714,2.110588929449097,1.8986570238218579,0.8574108638874639,2.095709382654007,2.001610365648729,2.0912434949662173,1.5021332432232117,2.015760239060528,1.8118824631703954,1.588746455476751,2.0091548139666866,1.5544093322914374,2.2250817361818487,2.411620536150609,1.0915273508503016,2.09581213177919,2.0359278830374525,0.9957868160800618,1.928491584571081,2.003801296901037,1.7255840210554756,1.730669584585526,1.2897208656865626
MDSCs_168Er_STAT6_unstim,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
ncMCs_149Sm_CREB_GMCSF,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ncMCs_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
