,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
CD8Teff_149Sm_CREB_unstim,0.0,0.0,0.0,0.002,0.06,0.127,0.193,0.223,0.246,0.26,0.274,0.289,0.299,0.314,0.317,0.327,0.337,0.347,0.35,0.351,0.354,0.362,0.368,0.37,0.374,0.381,0.389,0.393,0.397,0.399
CD8Teff_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.014,0.018,0.031,0.041,0.051,0.062,0.075,0.085,0.085,0.088,0.09,0.094,0.099,0.103,0.108,0.11,0.114,0.117,0.125,0.126
CD8Teff_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.005,0.005,0.005,0.007,0.008,0.011,0.017,0.018,0.019,0.02,0.02,0.02,0.023,0.023,0.025,0.024,0.029,0.029,0.03,0.032,0.031,0.033,0.032
CD8Teff_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.017,0.031,0.054,0.07,0.084,0.091,0.106,0.119,0.127,0.139,0.145,0.15,0.158,0.165,0.171,0.174,0.177,0.179,0.179
CD8Teff_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.01,0.016,0.033,0.044,0.062,0.081,0.098,0.106,0.121,0.127,0.13,0.133,0.137,0.142,0.145,0.147,0.154,0.154,0.157
CD8Teff_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.005,0.006,0.009,0.011,0.014,0.014,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.022,0.023,0.022
CD8Teff_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.024,0.046,0.063,0.091,0.11,0.127,0.142,0.16,0.165,0.179,0.18,0.199,0.205,0.219,0.228,0.241,0.248,0.256,0.266
CD8Teff_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.02,0.044,0.066,0.089,0.11,0.129,0.153,0.164,0.18,0.195,0.213,0.228,0.246,0.259,0.276,0.291,0.299,0.31,0.318,0.327,0.341,0.35,0.356
CD8Teff_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.037,0.078,0.128,0.174,0.204,0.229,0.262,0.293,0.324,0.352,0.37,0.394,0.42,0.443,0.456,0.471,0.482,0.498,0.507,0.511,0.517
CD8Teff_155Gd_S6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.009
CD8Teff_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.03,0.063,0.084,0.12,0.175,0.219,0.263,0.294,0.334,0.368,0.398,0.419,0.437,0.452,0.466,0.479,0.486,0.494,0.502,0.513,0.519,0.531,0.538
CD8Teff_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.011,0.022,0.035,0.053,0.077,0.101,0.113,0.122,0.133,0.146,0.159,0.171,0.179,0.19,0.192,0.2,0.204,0.21,0.213,0.223,0.229
CD8Teff_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.016,0.029,0.04,0.046,0.062,0.073,0.088,0.11,0.13,0.145,0.153,0.164,0.175,0.186,0.201,0.214,0.218,0.225,0.228,0.237,0.242,0.248
CD8Teff_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.038,0.104,0.176,0.235,0.27,0.294,0.311,0.328,0.344,0.356,0.366,0.375,0.384,0.394,0.402,0.411,0.42,0.43,0.434,0.445,0.453,0.457
CD8Teff_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.022,0.07,0.146,0.226,0.308,0.38,0.439,0.485,0.519,0.555,0.578,0.603,0.632,0.649,0.66,0.683,0.702,0.714,0.722,0.729,0.736,0.744
CD8Teff_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.016,0.041,0.068,0.093,0.108,0.131,0.151,0.163,0.184,0.202,0.209,0.22,0.23,0.241,0.251,0.258,0.269,0.276,0.278,0.28,0.287,0.292
CD8Teff_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.036,0.115,0.199,0.269,0.361,0.444,0.499,0.542,0.586,0.621,0.655,0.68,0.707,0.721,0.729,0.737,0.747,0.759,0.772,0.777,0.79,0.802
CD8Teff_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.035,0.065,0.093,0.115,0.134,0.153,0.173,0.202,0.234,0.258,0.288,0.313,0.344,0.364,0.384,0.398,0.417,0.431,0.44,0.45,0.46,0.471
CD8Teff_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.001,0.01,0.013,0.023,0.064,0.1,0.131,0.148,0.158,0.168,0.183,0.194,0.205,0.212,0.221,0.233,0.247,0.254,0.268,0.28,0.287,0.291,0.298,0.312,0.323,0.327
CD8Teff_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.009,0.036,0.173,0.323,0.422,0.516,0.606,0.682,0.731,0.765,0.79,0.809,0.821,0.824,0.826,0.829,0.832,0.838,0.84,0.845,0.846,0.846,0.848,0.849,0.852
CD8Teff_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.018,0.036,0.062,0.083,0.114,0.147,0.183,0.205,0.227,0.252,0.274,0.283,0.292,0.302,0.306,0.315,0.324,0.326,0.332,0.339,0.345,0.35,0.355
CD8Teff_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.003,0.013,0.019,0.03,0.051,0.072,0.096,0.109,0.124,0.135,0.153,0.167,0.179,0.192,0.197,0.208,0.219,0.225,0.232,0.24,0.245,0.252,0.256,0.26,0.262,0.264
CD8Teff_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.035,0.1,0.183,0.28,0.383,0.463,0.538,0.576,0.61,0.636,0.651,0.664,0.673,0.679,0.684,0.691,0.699,0.705,0.711,0.714,0.718,0.719
CD8Teff_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.006,0.006,0.007,0.005,0.008,0.007,0.006,0.006,0.005,0.005,0.006,0.007,0.008,0.008,0.008,0.01,0.009,0.009
CD8Teff_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.006,0.01,0.009,0.01,0.014,0.014,0.015,0.018,0.022,0.024,0.026,0.027,0.028,0.032,0.033,0.033,0.034,0.037,0.036,0.036
CD8Tem_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.026,0.046,0.073,0.107,0.148,0.195,0.23,0.255,0.287,0.31,0.338,0.362,0.376,0.392,0.41,0.424,0.433,0.45,0.459,0.459,0.467
CD8Tem_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.006,0.009,0.013,0.013,0.018,0.029,0.033,0.037,0.043,0.045,0.049,0.05,0.052,0.056,0.059,0.06,0.066
CD8Tem_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.001,0.021,0.078,0.151,0.191,0.224,0.244,0.264,0.276,0.289,0.3,0.309,0.32,0.33,0.337,0.344,0.351,0.358,0.372,0.379,0.38,0.382,0.386,0.391,0.393
CD8Tem_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_150Nd_STAT5_IL246,0.0,0.0,0.002,0.004,0.005,0.005,0.005,0.007,0.013,0.019,0.023,0.029,0.032,0.036,0.041,0.045,0.052,0.053,0.053,0.054,0.056,0.06,0.061,0.063,0.065,0.064,0.065,0.068,0.069,0.07
CD8Tem_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.007,0.025,0.035,0.049,0.068,0.088,0.109,0.127,0.141,0.167,0.183,0.201,0.211,0.229,0.242,0.248,0.253,0.263,0.264,0.274,0.28,0.282
CD8Tem_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.016,0.019,0.023,0.027,0.033,0.035,0.039,0.039,0.04,0.042,0.044,0.043,0.044,0.045,0.047,0.047,0.047
CD8Tem_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.006,0.007,0.007,0.008,0.008
CD8Tem_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005
CD8Tem_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.007,0.006,0.012,0.022,0.043,0.063,0.078,0.096,0.112,0.131,0.146,0.162,0.176,0.191,0.2,0.209,0.23,0.233,0.244,0.249,0.262
CD8Tem_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.015,0.026,0.036,0.046,0.052,0.059,0.075,0.086,0.099,0.108,0.118,0.129,0.141,0.145,0.155,0.168,0.178,0.187,0.193,0.2,0.208,0.216
CD8Tem_155Gd_S6_unstim,0.0,0.0,0.0,0.003,0.003,0.004,0.007,0.008,0.009,0.01,0.013,0.014,0.014,0.015,0.016,0.019,0.019,0.021,0.025,0.028,0.031,0.033,0.033,0.033,0.034,0.033,0.035,0.036,0.035,0.034
CD8Tem_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.041,0.084,0.122,0.144,0.174,0.202,0.221,0.235,0.25,0.258,0.268,0.278,0.286,0.295,0.305,0.309,0.312,0.317,0.319,0.325,0.329
CD8Tem_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.022,0.026,0.041,0.049,0.052,0.062,0.068,0.07,0.075,0.076,0.078,0.083,0.084,0.09,0.092,0.094,0.097,0.095,0.096,0.096
CD8Tem_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.021,0.029,0.037,0.041,0.051,0.059,0.064,0.065,0.069,0.071,0.078,0.085,0.088,0.09,0.093,0.094,0.094,0.097,0.097
CD8Tem_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.023,0.061,0.092,0.122,0.144,0.168,0.193,0.223,0.254,0.269,0.287,0.32,0.337,0.359,0.375,0.396,0.409,0.428,0.441,0.457,0.475,0.483,0.489
CD8Tem_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.021,0.068,0.132,0.197,0.24,0.281,0.304,0.327,0.346,0.363,0.376,0.389,0.4,0.413,0.422,0.423,0.426,0.432,0.434,0.437,0.441,0.441
CD8Tem_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.039,0.068,0.092,0.115,0.143,0.164,0.186,0.193,0.209,0.222,0.23,0.238,0.255,0.27,0.285,0.292,0.297,0.305,0.307,0.313,0.319,0.321,0.325
CD8Tem_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.084,0.179,0.256,0.302,0.346,0.389,0.419,0.45,0.479,0.515,0.545,0.568,0.594,0.607,0.626,0.637,0.653,0.668,0.683,0.7,0.708,0.714,0.723
CD8Tem_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.02,0.032,0.041,0.058,0.07,0.09,0.1,0.106,0.118,0.126,0.133,0.143,0.146,0.156,0.164,0.173,0.183,0.19,0.199,0.211
CD8Tem_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.015,0.045,0.107,0.164,0.216,0.252,0.28,0.306,0.324,0.341,0.355,0.363,0.371,0.382,0.395,0.401,0.403,0.41,0.416,0.417,0.42,0.424
CD8Tem_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.012,0.042,0.131,0.232,0.329,0.39,0.437,0.477,0.506,0.537,0.559,0.586,0.614,0.626,0.643,0.658,0.67,0.676,0.692,0.704,0.716,0.721,0.73
CD8Tem_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.006,0.01,0.014,0.019,0.022,0.025,0.027,0.031,0.034,0.035,0.038,0.04,0.042,0.044,0.045,0.046,0.046
CD8Tem_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.012,0.036,0.059,0.086,0.102,0.113,0.127,0.135,0.147,0.154,0.162,0.168,0.171,0.174,0.178,0.183,0.19,0.196,0.197,0.199,0.204,0.206
CD8Tem_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.007,0.009,0.012,0.015,0.019,0.023,0.026,0.027,0.032,0.033,0.035,0.037,0.04,0.042,0.044,0.048,0.049
CD8Tem_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.005,0.007,0.008,0.008,0.008,0.009,0.01,0.012,0.012,0.012
CD8Tem_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.012,0.012,0.013,0.015,0.017,0.016,0.012,0.011,0.01,0.009,0.01,0.011,0.011,0.012,0.011,0.012
CD8Tnaive_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.001,0.041,0.25,0.373,0.43,0.463,0.481,0.494,0.505,0.527,0.546,0.558,0.569,0.582,0.589,0.593,0.597,0.601,0.606,0.612,0.615,0.619,0.622,0.625,0.625
CD8Tnaive_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.001,0.001,0.01,0.03,0.05,0.064,0.075,0.084,0.093,0.106,0.118,0.128,0.138,0.153,0.163,0.177,0.189,0.204,0.226,0.236,0.253,0.26,0.273,0.283,0.291,0.296
CD8Tnaive_149Sm_CREB_unstim,0.0,0.0,0.0,0.11,0.287,0.435,0.677,0.779,0.801,0.811,0.817,0.819,0.818,0.819,0.821,0.825,0.829,0.829,0.828,0.829,0.83,0.833,0.835,0.837,0.838,0.839,0.844,0.844,0.846,0.846
CD8Tnaive_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002
CD8Tnaive_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.011,0.013,0.015,0.016,0.018,0.019,0.02,0.022,0.023,0.023,0.023,0.023,0.024
CD8Tnaive_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.01,0.018,0.027,0.035,0.04,0.045,0.053,0.055,0.063,0.065,0.07,0.073,0.079,0.085,0.09,0.091,0.09,0.093,0.094
CD8Tnaive_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006
CD8Tnaive_153Eu_STAT1_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.016,0.022,0.024,0.031,0.038,0.041,0.044,0.052,0.057,0.061,0.073,0.079,0.084,0.085,0.087,0.088
CD8Tnaive_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.03,0.244,0.342,0.354,0.362,0.383,0.396,0.408,0.416,0.423,0.429,0.435,0.438,0.441,0.439,0.441,0.444,0.449,0.451,0.451,0.452,0.454,0.455,0.456,0.459,0.461
CD8Tnaive_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.021,0.03,0.037,0.044,0.052,0.059,0.069,0.077,0.085,0.09,0.1,0.106,0.111,0.114,0.123,0.128,0.133,0.135,0.142,0.146
CD8Tnaive_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.017,0.05,0.083,0.108,0.143,0.175,0.208,0.237,0.257,0.273,0.295,0.312,0.326,0.343,0.347,0.354,0.362,0.373,0.376,0.38,0.382,0.386,0.388
CD8Tnaive_155Gd_S6_unstim,0.0,0.0,0.0,0.001,0.005,0.005,0.007,0.009,0.014,0.02,0.023,0.023,0.024,0.027,0.029,0.028,0.03,0.029,0.028,0.029,0.029,0.029,0.027,0.024,0.024,0.023,0.022,0.023,0.022,0.022
CD8Tnaive_156Gd_IkB_IFNa,0.0,0.0,0.0,0.238,0.444,0.463,0.471,0.473,0.475,0.475,0.477,0.477,0.477,0.478,0.48,0.48,0.481,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.483,0.483,0.485,0.485
CD8Tnaive_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.008,0.016,0.022,0.03,0.045,0.06,0.067,0.079,0.084,0.091,0.101,0.108,0.11,0.115,0.119,0.126,0.13,0.142,0.147,0.154,0.159
CD8Tnaive_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002
CD8Tnaive_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.022,0.05,0.083,0.131,0.186,0.248,0.286,0.342,0.397,0.444,0.483,0.523,0.545,0.572,0.598,0.614,0.63,0.637,0.644,0.65,0.654,0.663,0.671
CD8Tnaive_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.025,0.089,0.187,0.261,0.315,0.37,0.412,0.461,0.5,0.539,0.565,0.58,0.605,0.619,0.626,0.633,0.643,0.651,0.656,0.667,0.668,0.674,0.677
CD8Tnaive_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018,0.036,0.077,0.093,0.113,0.127,0.137,0.149,0.159,0.162,0.169,0.179,0.182,0.188,0.191,0.196,0.201,0.205,0.207,0.21,0.213,0.22
CD8Tnaive_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.023,0.047,0.062,0.09,0.142,0.187,0.236,0.275,0.324,0.36,0.401,0.436,0.454,0.471,0.491,0.503,0.517,0.53,0.539,0.549,0.558
CD8Tnaive_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.031,0.091,0.142,0.194,0.226,0.263,0.294,0.325,0.347,0.368,0.379,0.402,0.415,0.43,0.443,0.455,0.463,0.474,0.48,0.49,0.496,0.502,0.503
CD8Tnaive_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.024,0.041,0.063,0.09,0.111,0.154,0.184,0.217,0.242,0.27,0.291,0.304,0.322,0.336,0.348,0.359,0.367,0.379,0.391,0.396,0.404,0.412,0.42
CD8Tnaive_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.018,0.021,0.027,0.034,0.048,0.074,0.109,0.137,0.165,0.191,0.22,0.246,0.264,0.287,0.309,0.335,0.355,0.369,0.384,0.397,0.409,0.421
CD8Tnaive_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.009,0.024,0.045,0.072,0.108,0.138,0.162,0.187,0.209,0.242,0.262,0.284,0.303,0.322,0.342,0.354,0.37,0.374,0.382,0.396,0.411
CD8Tnaive_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.007,0.017,0.026,0.03,0.034,0.043,0.047,0.048,0.055,0.058,0.061,0.066,0.068,0.07,0.072,0.073,0.075,0.076,0.076
CD8Tnaive_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.006,0.011,0.017,0.024,0.026,0.03,0.037,0.044,0.053,0.057,0.064,0.066,0.071,0.076,0.076,0.081,0.082,0.085,0.085,0.086,0.089
CD8Tnaive_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
CD8Tnaive_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.006,0.008,0.013,0.014,0.017,0.022,0.027,0.033,0.035,0.035,0.034,0.031,0.028,0.026,0.025,0.024,0.023,0.022,0.02,0.018,0.017,0.017,0.016
cMCs_149Sm_CREB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.033,0.062,0.106,0.129,0.155,0.184,0.21,0.226,0.241,0.259,0.266,0.275,0.282,0.298,0.306,0.323,0.336,0.34,0.347,0.354,0.365
cMCs_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.061,0.092,0.129,0.162,0.197,0.227,0.26,0.279,0.3,0.318,0.332,0.34,0.359,0.371,0.385,0.396,0.407,0.416,0.427,0.435,0.446,0.455
cMCs_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.008,0.012,0.018,0.02,0.022,0.025,0.026,0.026,0.026,0.026,0.025,0.023,0.021,0.021,0.021,0.021,0.022,0.021,0.023
cMCs_149Sm_CREB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
cMCs_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005
